sigmoid,1,10,9.84977222819
sigmoid,2,10,1.35907648049
sigmoid,3,10,5.32482065415
tanh,1,10,12.3857981877
tanh,2,10,6.29072405075
tanh,3,10,31.828625245
sigmoid,1,20,10.043654143
sigmoid,2,20,1.59381661177
sigmoid,3,20,5.25441401141
tanh,1,20,15.8020588779
tanh,2,20,30.7502030358
tanh,3,20,8.64477086132
sigmoid,1,30,6.96416717036
sigmoid,2,30,51.680426929
sigmoid,3,30,7.20873941491
tanh,1,30,3.19517422679
tanh,2,30,14.7549546393
tanh,3,30,21.3578254578
