"Habersham, GA",3289,0.418,2090,0.266,1491,0.18899999999999997,587,0.075,310,0.039,
"Hall, GA",12536,0.385,9067,0.278,6779,0.20800000000000002,2294,0.07,1536,0.047,
"Hancock, GA",229,0.5539999999999999,63,0.153,61,0.14800000000000002,29,0.07,19,0.046,
"Haralson, GA",2818,0.495,1454,0.255,786,0.138,437,0.077,125,0.022000000000000002,
"Harris, GA",2542,0.369,1946,0.282,1291,0.187,685,0.099,345,0.05,
"Hart, GA",1858,0.442,965,0.22899999999999998,810,0.192,355,0.084,173,0.040999999999999995,
"Heard, GA",1068,0.552,415,0.214,216,0.11199999999999999,111,0.057,102,0.053,
"Henry, GA",11330,0.402,8184,0.29,5746,0.204,1694,0.06,858,0.03,
"Houston, GA",7091,0.37,5133,0.268,4130,0.21600000000000003,1672,0.087,862,0.045,
"Irwin, GA",869,0.574,295,0.195,155,0.102,148,0.098,37,0.024,
"Jackson, GA",5484,0.429,3551,0.278,2397,0.188,830,0.065,404,0.032,
"Jasper, GA",1205,0.484,701,0.282,371,0.149,115,0.046,67,0.027000000000000003,
"Jeff Davis, GA",1071,0.469,541,0.237,366,0.16,195,0.085,69,0.03,
"Jefferson, GA",821,0.478,484,0.282,259,0.151,91,0.053,39,0.023,
"Jenkins, GA",513,0.518,225,0.22699999999999998,162,0.163,48,0.048,25,0.025,
"Johnson, GA",684,0.536,269,0.21100000000000002,176,0.138,111,0.087,24,0.019,
"Jones, GA",2318,0.49,1021,0.21600000000000003,736,0.156,430,0.091,143,0.03,
"Lamar, GA",1398,0.455,726,0.23600000000000002,449,0.146,351,0.114,97,0.032,
"Lanier, GA",512,0.569,196,0.218,111,0.12300000000000001,50,0.055999999999999994,24,0.027000000000000003,
"Laurens, GA",3088,0.444,1562,0.22399999999999998,1284,0.184,702,0.10099999999999999,230,0.033,
"Lee, GA",3057,0.513,1427,0.239,829,0.139,388,0.065,184,0.031,
"Liberty, GA",1332,0.45799999999999996,644,0.222,563,0.19399999999999998,192,0.066,128,0.044000000000000004,
"Lincoln, GA",742,0.442,515,0.307,263,0.157,117,0.07,22,0.013000000000000001,
"Long, GA",633,0.5529999999999999,249,0.217,142,0.124,79,0.069,20,0.017,
"Lowndes, GA",5194,0.442,3127,0.266,1970,0.168,945,0.08,384,0.033,
"Lumpkin, GA",2453,0.41600000000000004,1645,0.27899999999999997,1027,0.174,409,0.069,298,0.051,
"Macon, GA",415,0.504,162,0.19699999999999998,135,0.16399999999999998,68,0.083,28,0.034,
"Madison, GA",2460,0.445,1578,0.28600000000000003,852,0.154,396,0.07200000000000001,147,0.027000000000000003,
"Marion, GA",473,0.536,228,0.259,95,0.10800000000000001,55,0.062,15,0.017,
"McDuffie, GA",1288,0.40700000000000003,1046,0.33,503,0.159,202,0.064,88,0.027999999999999997,
"McIntosh, GA",1078,0.54,373,0.187,299,0.15,105,0.053,95,0.048,
"Meriwether, GA",1435,0.48100000000000004,711,0.23800000000000002,491,0.165,223,0.075,103,0.035,
"Miller, GA",555,0.603,152,0.165,139,0.151,42,0.046,15,0.016,
"Mitchell, GA",1246,0.547,441,0.19399999999999998,298,0.131,161,0.071,88,0.039,
"Monroe, GA",2262,0.409,1455,0.263,1014,0.183,483,0.087,266,0.048,
"Montgomery, GA",712,0.489,342,0.235,200,0.13699999999999998,148,0.102,35,0.024,
"Morgan, GA",1656,0.39899999999999997,1151,0.27699999999999997,873,0.21,235,0.057,184,0.044000000000000004,
"Murray, GA",3084,0.5720000000000001,1028,0.191,673,0.125,411,0.076,119,0.022000000000000002,
"Muscogee, GA",5325,0.344,4177,0.27,3424,0.221,1177,0.076,1109,0.07200000000000001,
"Newton, GA",5626,0.44,3492,0.273,2427,0.19,736,0.057999999999999996,356,0.027999999999999997,
"Oconee, GA",2871,0.314,2579,0.282,2352,0.257,665,0.073,579,0.063,
"Oglethorpe, GA",1230,0.439,764,0.273,439,0.157,197,0.07,115,0.040999999999999995,
"Paulding, GA",10002,0.414,6776,0.281,5038,0.209,1382,0.057,656,0.027000000000000003,
"Peach, GA",1325,0.434,794,0.26,516,0.16899999999999998,259,0.085,124,0.040999999999999995,
"Pickens, GA",3360,0.48100000000000004,1570,0.225,1330,0.19,344,0.049,305,0.044000000000000004,
"Pierce, GA",1345,0.40399999999999997,1040,0.312,598,0.179,222,0.067,71,0.021,
"Pike, GA",1930,0.43799999999999994,1195,0.271,677,0.154,451,0.102,102,0.023,
"Polk, GA",3360,0.556,1091,0.18,944,0.156,390,0.065,177,0.028999999999999998,
"Pulaski, GA",673,0.504,262,0.196,236,0.177,91,0.068,47,0.035,
"Putnam, GA",1983,0.49200000000000005,849,0.21,746,0.185,246,0.061,161,0.04,
"Quitman, GA",174,0.5720000000000001,45,0.14800000000000002,41,0.135,24,0.079,12,0.039,
"Rabun, GA",1732,0.45899999999999996,771,0.204,716,0.19,277,0.073,210,0.055999999999999994,
"Randolph, GA",411,0.5870000000000001,124,0.177,79,0.113,50,0.071,16,0.023,
"Richmond, GA",5543,0.368,4294,0.285,3265,0.217,1136,0.075,653,0.043,
"Rockdale, GA",3785,0.41,2336,0.253,2136,0.23199999999999998,492,0.053,364,0.039,
"Schley, GA",331,0.428,223,0.28800000000000003,110,0.142,74,0.096,23,0.03,
"Screven, GA",801,0.45799999999999996,380,0.217,327,0.187,144,0.08199999999999999,71,0.040999999999999995,
"Seminole, GA",754,0.5379999999999999,263,0.188,247,0.17600000000000002,79,0.055999999999999994,36,0.026000000000000002,
"Spalding, GA",4257,0.42700000000000005,2436,0.245,1936,0.19399999999999998,774,0.078,422,0.042,
"Stephens, GA",1726,0.415,919,0.221,883,0.212,372,0.08900000000000001,157,0.038,
"Stewart, GA",213,0.5589999999999999,85,0.223,37,0.09699999999999999,22,0.057999999999999996,14,0.037000000000000005,
"Sumter, GA",1381,0.45899999999999996,690,0.22899999999999998,548,0.182,235,0.078,115,0.038,
"Talbot, GA",368,0.535,162,0.235,73,0.106,54,0.078,24,0.035,
"Taliaferro, GA",102,0.518,48,0.244,24,0.122,10,0.051,8,0.040999999999999995,
"Tattnall, GA",1089,0.426,725,0.284,457,0.179,166,0.065,84,0.033,
"Taylor, GA",550,0.517,204,0.192,141,0.133,123,0.11599999999999999,29,0.027000000000000003,
"Telfair, GA",626,0.515,212,0.174,171,0.141,133,0.109,51,0.042,
"Terrell, GA",649,0.5589999999999999,249,0.214,138,0.11900000000000001,71,0.061,30,0.026000000000000002,
"Thomas, GA",2649,0.4,1557,0.235,1306,0.19699999999999998,669,0.10099999999999999,316,0.048,
"Tift, GA",2697,0.478,1286,0.228,920,0.163,433,0.077,226,0.04,
"Toombs, GA",1513,0.41700000000000004,861,0.237,727,0.2,346,0.095,119,0.033,
"Towns, GA",1356,0.46,608,0.20600000000000002,588,0.2,196,0.067,168,0.057,
"Treutlen, GA",437,0.542,184,0.228,97,0.12,67,0.083,9,0.011000000000000001,
"Troup, GA",4140,0.434,2236,0.23399999999999999,1782,0.187,828,0.087,395,0.040999999999999995,
"Turner, GA",652,0.569,247,0.21600000000000003,119,0.10400000000000001,82,0.07200000000000001,31,0.027000000000000003,
"Twiggs, GA",594,0.551,266,0.247,124,0.115,50,0.046,35,0.032,
"Union, GA",2691,0.456,1412,0.239,1037,0.17600000000000002,414,0.07,270,0.046,
"Upson, GA",1910,0.48700000000000004,800,0.204,625,0.159,427,0.109,109,0.027999999999999997,
"Walker, GA",4208,0.42200000000000004,2157,0.21600000000000003,2102,0.21100000000000002,971,0.09699999999999999,414,0.040999999999999995,
"Walton, GA",7910,0.41600000000000004,5883,0.309,3440,0.18100000000000002,1046,0.055,539,0.027999999999999997,
"Ware, GA",1998,0.434,1406,0.306,669,0.145,316,0.069,124,0.027000000000000003,
"Warren, GA",297,0.47100000000000003,182,0.28800000000000003,96,0.152,35,0.055,13,0.021,
"Washington, GA",1013,0.442,499,0.218,483,0.21100000000000002,183,0.08,78,0.034,
"Wayne, GA",2033,0.457,1159,0.261,665,0.15,335,0.075,165,0.037000000000000005,
"Webster, GA",191,0.518,85,0.23,46,0.125,24,0.065,14,0.038,
"Wheeler, GA",283,0.501,116,0.205,80,0.142,61,0.10800000000000001,15,0.027000000000000003,
"White, GA",2715,0.45299999999999996,1511,0.252,1049,0.175,421,0.07,232,0.039,
"Whitfield, GA",5945,0.466,2672,0.21,2292,0.18,1134,0.08900000000000001,555,0.044000000000000004,
"Wilcox, GA",602,0.552,292,0.268,104,0.095,59,0.054000000000000006,18,0.016,
"Wilkes, GA",734,0.486,332,0.22,279,0.185,95,0.063,48,0.032,
"Wilkinson, GA",611,0.47600000000000003,333,0.259,166,0.129,115,0.09,34,0.026000000000000002,
"Worth, GA",1890,0.552,833,0.243,325,0.095,220,0.064,91,0.027000000000000003,
"Ada, ID",20156,0.40299999999999997,15191,0.304,8074,0.161,5306,0.106,7336,0.805,
"Adams, ID",292,0.355,97,0.11800000000000001,64,0.078,48,0.696,19,0.275,
"Bannock, ID",1711,0.192,494,0.055999999999999994,1197,0.797,301,0.2,643,0.42700000000000005,
"Bear Lake, ID",92,0.061,25,0.6759999999999999,12,0.324,671,0.514,428,0.32799999999999996,
"Benewah, ID",49,0.69,20,0.282,3471,0.49700000000000005,1761,0.252,1191,0.171,
"Bingham, ID",55,0.23199999999999998,543,0.34700000000000003,370,0.237,358,0.22899999999999998,238,0.152,
"Boise, ID",691,0.429,541,0.336,171,0.106,142,0.08800000000000001,76,0.679,
"Bonner, ID",2410,0.35200000000000004,587,0.086,509,0.07400000000000001,716,0.7929999999999999,185,0.205,
"Bonneville, ID",2702,0.16,1070,0.063,822,0.7909999999999999,217,0.209,901,0.45299999999999996,
"Boundary, ID",107,0.054000000000000006,158,0.84,27,0.14400000000000002,275,0.479,138,0.24,
"Butte, ID",20,0.769,5,0.192,130,0.418,75,0.24100000000000002,47,0.151,
"Camas, ID",7,0.368,11164,0.474,7341,0.312,2987,0.127,1376,0.057999999999999996,
"Caribou, ID",602,0.445,304,0.225,299,0.221,87,0.064,7,0.7,
"Cassia, ID",1025,0.23,819,0.184,245,0.055,57,0.613,36,0.387,
"Clark, ID",44,0.25,7,0.04,4,1.0,0,0.0,629,0.449,
"Clearwater, ID",89,0.064,53,0.5820000000000001,38,0.418,430,0.418,285,0.27699999999999997,
"Custer, ID",31,0.721,12,0.27899999999999997,1252,0.444,892,0.317,378,0.134,
"Elmore, ID",77,0.32799999999999996,1187,0.501,509,0.215,411,0.174,129,0.054000000000000006,
"Fremont, ID",1434,0.518,595,0.215,498,0.18,155,0.055999999999999994,24,0.828,
"Gem, ID",1230,0.382,353,0.11,159,0.049,131,0.7040000000000001,50,0.26899999999999996,
"Gooding, ID",210,0.10800000000000001,133,0.068,49,0.636,28,0.364,3080,0.552,
"Jefferson, ID",189,0.034,101,0.8079999999999999,24,0.192,1164,0.485,754,0.314,
"Jerome, ID",107,0.77,32,0.23,11924,0.532,6516,0.29100000000000004,1880,0.084,
"Kootenai, ID",493,0.24,2134,0.535,919,0.23,457,0.115,329,0.08199999999999999,
"Lemhi, ID",757,0.38299999999999995,597,0.302,335,0.17,195,0.099,71,0.755,
"Lewis, ID",263,0.35600000000000004,75,0.102,48,0.065,20,0.5,19,0.475,
"Lincoln, ID",73,0.11,50,0.075,22,0.564,15,0.385,4079,0.574,
"Madison, ID",352,0.05,216,0.818,47,0.17800000000000002,1163,0.465,755,0.302,
"Minidoka, ID",51,0.654,26,0.33299999999999996,1583,0.401,1419,0.359,461,0.11699999999999999,
"Nez Perce, ID",155,0.28600000000000003,473,0.599,141,0.17800000000000002,110,0.139,37,0.047,
"Owyhee, ID",717,0.43,706,0.423,149,0.08900000000000001,62,0.037000000000000005,40,0.645,
"Payette, ID",1289,0.38299999999999995,396,0.11800000000000001,217,0.065,91,0.664,46,0.336,
"Power, ID",183,0.20800000000000002,57,0.065,45,0.703,19,0.297,632,0.415,
"Shoshone, ID",86,0.055999999999999994,85,0.654,45,0.34600000000000003,465,0.452,238,0.231,
"Teton, ID",311,0.778,84,0.21,4717,0.49,2757,0.28600000000000003,1202,0.125,
"Twin Falls, ID",201,0.278,575,0.38799999999999996,476,0.321,197,0.133,188,0.127,
"Washington, ID",783,0.37799999999999995,766,0.37,261,0.126,145,0.07,71,0.6509999999999999,
"Adams, IL",4885,0.38,1427,0.111,953,0.07400000000000001,1731,0.507,1609,0.47200000000000003,
"Alexander, IL",17,0.032,15,0.027999999999999997,770,0.6,434,0.33799999999999997,1102,0.41200000000000003,
"Bond, IL",198,0.07400000000000001,858,0.534,718,0.447,3816,0.39399999999999996,3248,0.335,
"Boone, IL",2773,0.583,1957,0.41100000000000003,502,0.508,303,0.306,107,0.10800000000000001,
"Brown, IL",156,0.48,2185,0.395,1696,0.307,964,0.174,461,0.083,
"Calhoun, IL",329,0.485,247,0.364,50,0.07400000000000001,40,0.059000000000000004,503,0.507,
"Carroll, IL",1022,0.293,705,0.20199999999999999,297,0.085,640,0.5,625,0.488,
"Cass, IL",183,0.115,112,0.07,539,0.502,504,0.469,9617,0.369,
"Champaign, IL",2880,0.11,20581,0.659,10542,0.33799999999999997,2392,0.442,1963,0.363,
"Christian, IL",1526,0.512,1395,0.46799999999999997,1484,0.414,1210,0.33799999999999997,438,0.122,
"Clark, IL",560,0.447,1294,0.48100000000000004,985,0.366,195,0.073,126,0.047,
"Clinton, IL",2522,0.436,2142,0.371,593,0.10300000000000001,375,0.065,1266,0.575,
"Coles, IL",3029,0.35700000000000004,1231,0.145,730,0.086,2522,0.59,1708,0.39899999999999997,
"Crawford, IL",470,0.13,260,0.07200000000000001,609,0.501,583,0.479,1081,0.40299999999999997,
"Cumberland, IL",158,0.059000000000000004,517,0.563,364,0.396,1764,0.43,1391,0.33899999999999997,
"Douglas, IL",643,0.562,483,0.42200000000000004,1562,0.42200000000000004,1188,0.321,487,0.132,
"Edgar, IL",446,0.474,867,0.44799999999999995,630,0.326,189,0.098,137,0.071,
"Effingham, IL",3448,0.434,2897,0.364,925,0.11599999999999999,473,0.059000000000000004,1247,0.58,
"Fayette, IL",1462,0.366,287,0.07200000000000001,215,0.054000000000000006,641,0.499,616,0.48,
"Ford, IL",448,0.132,280,0.083,438,0.594,288,0.391,3130,0.5329999999999999,
"Franklin, IL",304,0.052000000000000005,2780,0.539,2172,0.42100000000000004,1862,0.40700000000000003,1688,0.369,
"Fulton, IL",2537,0.5329999999999999,2150,0.451,310,0.5479999999999999,181,0.32,35,0.062,
"Gallatin, IL",531,0.40299999999999997,1014,0.46799999999999997,808,0.373,145,0.067,131,0.06,
"Grundy, IL",3625,0.469,2108,0.273,1144,0.14800000000000002,615,0.08,3095,0.596,
"Hamilton, IL",604,0.366,135,0.08199999999999999,98,0.059000000000000004,485,0.49700000000000005,418,0.428,
"Hancock, IL",475,0.13699999999999998,180,0.052000000000000005,607,0.574,431,0.40700000000000003,496,0.528,
"Hardin, IL",44,0.047,222,0.5539999999999999,162,0.40399999999999997,516,0.424,402,0.331,
"Henderson, IL",338,0.52,296,0.455,3021,0.353,2785,0.325,1741,0.203,
"Henry, IL",2056,0.484,2836,0.426,2219,0.33299999999999996,831,0.125,502,0.075,
"Jackson, IL",2215,0.381,2058,0.354,795,0.13699999999999998,575,0.099,4656,0.619,
"Jasper, IL",822,0.376,255,0.11699999999999999,105,0.048,434,0.536,328,0.405,
"Jefferson, IL",647,0.091,438,0.061,1775,0.499,1677,0.47200000000000003,1902,0.47600000000000003,
"Jersey, IL",221,0.055,1069,0.545,853,0.435,1383,0.439,1224,0.38799999999999996,
"Johnson, IL",420,0.525,361,0.451,21605,0.36,16838,0.28,14400,0.24,
"Kane, IL",24063,0.435,6403,0.42700000000000005,4645,0.31,2287,0.153,1175,0.078,
"Kendall, IL",6721,0.39899999999999997,4966,0.295,3172,0.188,1565,0.09300000000000001,7482,0.584,
"Knox, IL",2300,0.344,1214,0.182,528,0.079,3168,0.521,2836,0.467,
"Lake, IL",20698,0.243,8961,0.105,49750,0.527,44355,0.47,1326,0.499,
"Lawrence, IL",144,0.054000000000000006,429,0.483,417,0.47,2153,0.348,2111,0.341,
"Lee, IL",1958,0.598,1292,0.39399999999999996,3235,0.38799999999999996,2846,0.341,1193,0.14300000000000002,
"Livingston, IL",757,0.433,2361,0.389,2185,0.36,893,0.147,438,0.07200000000000001,
"Macon, IL",6655,0.40299999999999997,6574,0.39799999999999996,1975,0.12,963,0.057999999999999996,5945,0.5379999999999999,
"Macoupin, IL",2509,0.34,727,0.098,405,0.055,3552,0.55,2770,0.429,
"Madison, IL",3866,0.107,2559,0.071,18723,0.545,15332,0.446,2760,0.457,
"Marion, IL",376,0.062,1681,0.498,1609,0.47700000000000004,1095,0.39299999999999996,1032,0.37,
"Marshall, IL",586,0.505,568,0.49,896,0.413,786,0.36200000000000004,271,0.125,
"Mason, IL",676,0.489,1341,0.444,1204,0.39899999999999997,225,0.075,173,0.057,
"McDonough, IL",1599,0.366,1449,0.332,807,0.185,343,0.079,1469,0.578,
"McHenry, IL",10456,0.259,8557,0.212,3797,0.094,15502,0.611,9766,0.385,
"McLean, IL",5823,0.185,3064,0.09699999999999999,12936,0.624,7695,0.371,1064,0.37799999999999995,
"Menard, IL",184,0.065,491,0.547,398,0.444,1073,0.39899999999999997,920,0.34299999999999997,
"Mercer, IL",946,0.513,859,0.466,3272,0.429,2640,0.34600000000000003,866,0.114,
"Monroe, IL",1436,0.442,2269,0.43700000000000006,1822,0.35100000000000003,555,0.107,379,0.073,
"Morgan, IL",2378,0.38,2030,0.325,1043,0.16699999999999998,526,0.084,1278,0.575,
"Moultrie, IL",900,0.33299999999999996,264,0.098,141,0.052000000000000005,566,0.54,462,0.44,
"Ogle, IL",1746,0.157,721,0.065,2642,0.5920000000000001,1793,0.402,10278,0.406,
"Peoria, IL",1919,0.076,11341,0.52,10345,0.474,1461,0.46,1140,0.359,
"Perry, IL",930,0.51,853,0.46799999999999997,1855,0.39899999999999997,1496,0.322,703,0.151,
"Piatt, IL",787,0.43,1603,0.48200000000000004,1139,0.342,287,0.086,181,0.054000000000000006,
"Pope, IL",507,0.5,365,0.36,80,0.079,42,0.040999999999999995,176,0.601,
"Pulaski, IL",308,0.373,36,0.044000000000000004,25,0.03,285,0.624,158,0.34600000000000003,
"Putnam, IL",122,0.14300000000000002,42,0.049,504,0.52,450,0.46399999999999997,1917,0.467,
"Randolph, IL",238,0.057999999999999996,1549,0.528,1306,0.445,1469,0.484,865,0.285,
"Richland, IL",543,0.536,448,0.442,5173,0.361,5108,0.35600000000000004,2341,0.163,
"Rock Island, IL",9327,0.47100000000000003,2102,0.49700000000000005,1447,0.342,345,0.08199999999999999,225,0.053,
"Sangamon, IL",12261,0.348,11930,0.33899999999999997,7316,0.20800000000000002,2556,0.073,10365,0.526,
"Schuyler, IL",486,0.31,212,0.135,113,0.07200000000000001,368,0.544,293,0.433,
"Scott, IL",120,0.106,79,0.07,161,0.5,150,0.466,2069,0.426,
"Shelby, IL",246,0.051,940,0.53,782,0.441,448,0.384,397,0.34,
"Stark, IL",215,0.514,197,0.47100000000000003,3038,0.358,2853,0.336,1556,0.183,
"Stephenson, IL",1899,0.488,12085,0.446,8442,0.312,4111,0.152,1819,0.067,
"Union, IL",1332,0.435,1207,0.39399999999999996,292,0.095,165,0.054000000000000006,1152,0.542,
"Vermilion, IL",3732,0.331,1290,0.114,793,0.07,3017,0.512,2781,0.47200000000000003,
"Wabash, IL",285,0.124,194,0.084,356,0.499,343,0.48,1018,0.33299999999999996,
"Warren, IL",231,0.076,741,0.5,726,0.49,1370,0.42100000000000004,1218,0.375,
"Washington, IL",595,0.5770000000000001,409,0.397,2075,0.49700000000000005,1291,0.31,421,0.10099999999999999,
"Wayne, IL",277,0.41700000000000004,1424,0.51,799,0.28600000000000003,286,0.102,172,0.062,
"Whiteside, IL",2466,0.35600000000000004,2412,0.348,1352,0.195,467,0.067,3102,0.514,
"Will, IL",21363,0.257,14831,0.179,6783,0.08199999999999999,46305,0.524,41651,0.47100000000000003,
"Williamson, IL",1038,0.096,679,0.062,3902,0.5529999999999999,2978,0.42200000000000004,15457,0.405,
"Winnebago, IL",2475,0.065,16715,0.523,15065,0.47200000000000003,5091,0.48200000000000004,2794,0.265,
"Woodford, IL",1616,0.555,1277,0.43799999999999994,104,0.256,104,0.256,80,0.19699999999999998,
"Adair, IA",12,0.028999999999999998,11,0.027000000000000003,7,0.017,4,0.01,4,0.01,
"Adair, IA",132,0.44,0,0.0,0,0.0,81,0.297,68,0.249,
"Adams, IA",16,0.059000000000000004,10,0.037000000000000005,8,0.028999999999999998,7,0.026000000000000002,3,0.011000000000000001,
"Adams, IA",113,0.568,86,0.43200000000000005,0,0.0,0,0.0,193,0.281,
"Allamakee, IA",77,0.11199999999999999,54,0.079,16,0.023,11,0.016,9,0.013000000000000001,
"Allamakee, IA",2,0.003,304,0.507,296,0.493,0,0.0,0,0.0,
"Appanoose, IA",92,0.11,90,0.107,44,0.052000000000000005,20,0.024,13,0.015,
"Appanoose, IA",4,0.005,2,0.002,273,0.547,226,0.45299999999999996,0,0.0,
"Audubon, IA",99,0.265,56,0.15,33,0.08800000000000001,20,0.053,11,0.028999999999999998,
"Audubon, IA",4,0.011000000000000001,1,0.003,0,0.0,187,0.625,112,0.375,
"Benton, IA",596,0.365,410,0.251,246,0.15,171,0.105,72,0.044000000000000004,
"Benton, IA",27,0.017,23,0.013999999999999999,11,0.006999999999999999,9,0.006,672,0.56,
"Benton, IA",0,0.0,1585,0.268,1551,0.262,1360,0.23,497,0.084,
"Black Hawk, IA",131,0.022000000000000002,104,0.018000000000000002,72,0.012,53,0.009000000000000001,20,0.003,
"Black Hawk, IA",16,0.002,16,0.002,566,0.322,412,0.23399999999999999,320,0.182,
"Boone, IA",67,0.038,40,0.023,31,0.018000000000000002,22,0.013000000000000001,19,0.011000000000000001,
"Boone, IA",585,0.45,0,0.0,0,0.0,408,0.27399999999999997,389,0.261,
"Bremer, IA",50,0.034,46,0.031,38,0.026000000000000002,24,0.016,19,0.013000000000000001,
"Bremer, IA",640,0.5329999999999999,544,0.45299999999999996,16,0.013000000000000001,0,0.0,308,0.368,
"Buchanan, IA",82,0.098,35,0.042,31,0.037000000000000005,15,0.018000000000000002,15,0.018000000000000002,
"Buchanan, IA",4,0.005,525,0.525,475,0.475,0,0.0,0,0.0,
"Buena Vista, IA",221,0.21899999999999997,97,0.096,26,0.026000000000000002,23,0.023,22,0.022000000000000002,
"Buena Vista, IA",15,0.015,7,0.006999999999999999,291,0.486,291,0.486,17,0.027999999999999997,
"Butler, IA",220,0.242,145,0.159,108,0.11900000000000001,32,0.035,24,0.026000000000000002,
"Butler, IA",6,0.006999999999999999,3,0.003,1,0.001,350,0.583,250,0.41700000000000004,
"Calhoun, IA",159,0.285,136,0.244,121,0.217,37,0.066,35,0.063,
"Calhoun, IA",10,0.018000000000000002,8,0.013999999999999999,7,0.013000000000000001,5,0.009000000000000001,200,0.5,
"Calhoun, IA",0,0.0,298,0.29,256,0.25,230,0.22399999999999998,69,0.067,
"Carroll, IA",31,0.03,14,0.013999999999999999,11,0.011000000000000001,7,0.006999999999999999,5,0.005,
"Carroll, IA",0,0.0,0,0.0,262,0.284,225,0.244,176,0.19,
"Cass, IA",21,0.023,17,0.018000000000000002,15,0.016,13,0.013999999999999999,10,0.011000000000000001,
"Cass, IA",190,0.38,10,0.02,0,0.0,310,0.29,281,0.263,
"Cedar, IA",43,0.04,26,0.024,19,0.018000000000000002,17,0.016,13,0.012,
"Cedar, IA",445,0.557,354,0.44299999999999995,0,0.0,0,0.0,655,0.282,
"Cerro Gordo, IA",184,0.079,119,0.051,114,0.049,78,0.034,42,0.018000000000000002,
"Cerro Gordo, IA",18,0.008,1108,0.504,1091,0.496,0,0.0,0,0.0,
"Cherokee, IA",157,0.187,119,0.142,17,0.02,16,0.019,12,0.013999999999999999,
"Cherokee, IA",5,0.006,5,0.006,218,0.546,181,0.45399999999999996,0,0.0,
"Chickasaw, IA",161,0.268,143,0.23800000000000002,57,0.095,27,0.045,18,0.03,
"Chickasaw, IA",6,0.01,3,0.005,2,0.003,360,0.601,233,0.389,
"Clarke, IA",202,0.363,155,0.278,88,0.158,56,0.10099999999999999,15,0.027000000000000003,
"Clarke, IA",9,0.016,8,0.013999999999999999,3,0.005,0,0.0,232,0.58,
"Clarke, IA",0,0.0,292,0.285,291,0.284,155,0.151,149,0.145,
"Clay, IA",25,0.024,16,0.016,15,0.015,14,0.013999999999999999,8,0.008,
"Clay, IA",0,0.0,0,0.0,298,0.35200000000000004,249,0.294,109,0.129,
"Clayton, IA",26,0.031,26,0.031,17,0.02,11,0.013000000000000001,9,0.011000000000000001,
"Clayton, IA",392,0.49,0,0.0,0,0.0,709,0.307,621,0.26899999999999996,
"Clinton, IA",106,0.046,94,0.040999999999999995,70,0.03,41,0.018000000000000002,26,0.011000000000000001,
"Clinton, IA",1234,0.514,1165,0.486,0,0.0,0,0.0,226,0.32299999999999995,
"Crawford, IA",63,0.09,24,0.034,14,0.02,12,0.017,12,0.017,
"Crawford, IA",5,0.006999999999999999,225,0.451,208,0.41700000000000004,66,0.132,0,0.0,
"Dallas, IA",1510,0.207,489,0.067,276,0.038,214,0.028999999999999998,213,0.028999999999999998,
"Dallas, IA",61,0.008,58,0.008,1667,0.575,1208,0.41700000000000004,24,0.008,
"Davis, IA",168,0.316,38,0.07200000000000001,38,0.07200000000000001,37,0.07,25,0.047,
"Davis, IA",1,0.002,1,0.002,0,0.0,174,0.58,126,0.42,
"Decatur, IA",173,0.348,127,0.256,80,0.161,73,0.147,19,0.038,
"Decatur, IA",4,0.008,4,0.008,4,0.008,2,0.004,150,0.502,
"Decatur, IA",4,0.013000000000000001,317,0.355,198,0.221,172,0.192,92,0.10300000000000001,
"Delaware, IA",19,0.021,7,0.008,5,0.006,3,0.003,2,0.002,
"Delaware, IA",16,0.02,0,0.0,659,0.304,613,0.28300000000000003,451,0.20800000000000002,
"Des Moines, IA",35,0.016,31,0.013999999999999999,20,0.009000000000000001,19,0.009000000000000001,17,0.008,
"Des Moines, IA",933,0.467,0,0.0,0,0.0,342,0.285,286,0.23800000000000002,
"Dickinson, IA",46,0.038,34,0.027999999999999997,27,0.022000000000000002,15,0.012,12,0.01,
"Dickinson, IA",358,0.512,341,0.488,0,0.0,0,0.0,1087,0.273,
"Dubuque, IA",384,0.09699999999999999,230,0.057999999999999996,97,0.024,95,0.024,75,0.019,
"Dubuque, IA",21,0.005,2504,0.522,2276,0.474,18,0.004,0,0.0,
"Emmet, IA",49,0.122,46,0.114,11,0.027000000000000003,10,0.025,8,0.02,
"Emmet, IA",4,0.01,1,0.002,168,0.56,132,0.44,0,0.0,
"Fayette, IA",240,0.24,180,0.18,144,0.14400000000000002,27,0.027000000000000003,18,0.018000000000000002,
"Fayette, IA",6,0.006,6,0.006,3,0.003,525,0.526,468,0.469,
"Floyd, IA",305,0.401,200,0.263,105,0.138,83,0.109,23,0.03,
"Floyd, IA",9,0.012,8,0.011000000000000001,8,0.011000000000000001,0,0.0,453,0.5670000000000001,
"Floyd, IA",0,0.0,225,0.358,159,0.253,105,0.16699999999999998,62,0.099,
"Franklin, IA",18,0.028999999999999998,5,0.008,4,0.006,3,0.005,1,0.002,
"Franklin, IA",4,0.01,0,0.0,182,0.42700000000000005,87,0.204,77,0.18100000000000002,
"Fremont, IA",10,0.023,6,0.013999999999999999,5,0.012,5,0.012,2,0.005,
"Fremont, IA",120,0.444,15,0.055999999999999994,0,0.0,164,0.3,162,0.297,
"Greene, IA",25,0.046,14,0.026000000000000002,14,0.026000000000000002,13,0.024,7,0.013000000000000001,
"Greene, IA",215,0.539,184,0.461,0,0.0,0,0.0,272,0.28800000000000003,
