sigmoid,1,40,6.89785748785
sigmoid,2,40,15.8218884503
sigmoid,3,40,37.4527815189
tanh,1,40,22.8715625016
tanh,2,40,9.51538666744
tanh,3,40,15.0076952949
sigmoid,1,50,21.9818109682
