"Bond, IL",0.004436,0.513514,0.003172,0.003897,0.005921,0.057421,0.004627,0.008364,0.0012,0.001862,0.002524,0.021505,0.011673,0.004464,0.003974,0.003988,0.004508,0.003262,0.002415,0.002095,0.002018,0.000808,0.002759,0.000387,0.004273,0.318386,0,0,0,0,0,0.344864,0.003361,0.00414,0.006651,0.005025,0.004471,0.135198,0.000326,0.004377,0.005209,0.0076,0.004705,0.002942,0.005414,0.004504,0.005378,0.003656,0.004443,0.005443,0.005138,0.004415,0.003406,0.003124,0.002471,0.001401,0.758906,0.004307,0.261688,0.230599,0.004322,0.159153,0.00583,0.004534,0.004111,0.007025,0.001393,0.001175,0.000269,0.074,0.588106,0.447,0.435359,0.335
"Boone, IL",0.013259,0.426426,0.013656,0.010927,0.013697,0.083316,0.013382,0.015799,0.002158,0.002793,0.004162,0,0.003891,0.015687,0.016642,0.008301,0.018783,0.007828,0.007956,0.005143,0.005004,0.004042,0.006504,0.001729,0.01314,0.578475,0.001873,0,0.004709,0.006962,0.001287,0.542637,0.014637,0.008134,0.008879,0.013322,0.013586,0.193473,0.00656,0.014455,0.008633,0.0092,0.01165,0.008667,0.010283,0.010408,0.012165,0.012439,0.011074,0.013432,0.015033,0.013973,0.012875,0.013684,0.009144,0.010202,0.845027,0.012598,0.421917,0.124169,0.013216,0.172976,0.024132,0.013259,0.013173,0.018168,0.001372,0.002553,0.002711,0.583,0.452643,0.508,0.338122,0.108
"Brown, IL",0.001608,0.441441,0.000963,0.001912,0.001732,0.05142,0.001666,0.006506,0.000552,0,0,0.021505,0,0.00102,0.001242,0.001953,0.003005,0.000652,0.001421,0.000381,0.000484,0.000808,0.00069,0,0.001753,0.09417,0,0,0,0,0,0.429786,0.001106,0.000049,0.000035,0.002621,0.001285,0.11655,0.000239,0.001339,0.003182,0.001117,0.001877,0.001618,0.001857,0.004171,0.001235,0.001864,0.001127,0.001558,0.001157,0.000796,0.001627,0.000579,0.00022,0.000251,0.718488,0.002826,0.225288,0.279379,0.001675,0.158986,0.002827,0.002162,0.001193,0.002291,0.001651,0.000179,0.000063,0.48,0.435022,0.307,0.192265,0.083
"Calhoun, IL",0.001222,0.660661,0.000962,0.000862,0.00217,0.052397,0.001278,0.004647,0.000452,0.000199,0.000254,0,0,0.00153,0.000994,0.001139,0.003005,0.001305,0.001137,0.00019,0.000404,0,0.000493,0,0.001231,0.35426,0,0,0,0,0,0.216045,0.000979,0.000487,0.000318,0.001417,0.001413,0.223776,0.000023,0.001442,0.0021,0.001876,0.001994,0.001434,0.002285,0.001359,0.001163,0.001267,0.001561,0.001715,0.001976,0.000954,0.001369,0.000533,0.000362,0.00028,0.7363,0.001687,0.255345,0.177384,0.001223,0.159006,0.00249,0.001218,0.001229,0.002206,0.000009,0.000115,0.000047,0.485,0.400881,0.074,0.065193,0.507
"Carroll, IL",0.003858,0.717718,0.002746,0.00252,0.007298,0.061973,0.00404,0.012082,0.001769,0.001197,0.001995,0,0,0.007525,0.007452,0.004557,0.013899,0.006523,0.00412,0.002095,0.001695,0,0.002759,0,0.004168,0.372197,0,0,0.000233,0.000118,0,0.36705,0.003705,0.000097,0.003962,0.004533,0.00455,0.200466,0.00026,0.00438,0.004716,0.005945,0.007141,0.004806,0.00618,0.005477,0.007165,0.006293,0.005199,0.005242,0.006119,0.004296,0.00297,0.002469,0.002266,0.001519,0.878799,0.006111,0.219311,0.219512,0.00374,0.157548,0.004316,0.003761,0.003719,0.006489,0.000159,0.0006,0.000209,0.293,0.222467,0.085,0.552486,0.488
"Cass, IL",0.00332,0.483483,0.002955,0.0027,0.004714,0.060001,0.003451,0.008364,0.001346,0.000199,0.000287,0.010753,0.007782,0.004081,0.002732,0.003743,0.004132,0.002609,0.002273,0.000952,0.000888,0.002425,0.00207,0,0.003854,0.215247,0,0,0,0,0,0.366188,0.003325,0.000925,0.002901,0.003674,0.003646,0.254079,0.001369,0.003587,0.004716,0.00491,0.002776,0.003077,0.005336,0.005917,0.004375,0.004486,0.004201,0.003299,0.003533,0.003816,0.00201,0.00195,0.001007,0.000516,0.792788,0.003742,0.221999,0.203991,0.003313,0.158941,0.004529,0.003334,0.003293,0.004808,0.00054,0.000485,0.000174,0.115,0.077093,0.502,0.518232,0.369
"Champaign, IL",0.048054,0.189189,0.034038,0.059678,0.043892,0.073353,0.049122,0.082714,0.016119,0.031784,0.03562,0.043011,0.023346,0.04553,0.034029,0.051514,0.047708,0.069145,0.044182,0.04,0.035835,0.047696,0.035676,0.009838,0.052926,0.269058,0.034157,0.02611,0.038671,0.032258,0.00741,0.434484,0.032088,0.25979,0.167186,0.038217,0.040853,0.272727,0.006344,0.043334,0.100959,0.065295,0.068652,0.055069,0.059843,0.0518,0.054967,0.049612,0.043765,0.052276,0.050583,0.046481,0.046495,0.036602,0.038196,0.031048,0.759342,0.052141,0.224934,0.368071,0.049115,0.183173,0.025233,0.049252,0.04898,0.063576,0.032168,0.007009,0.071015,0.11,0.725771,0.338,0.488398,0.363
"Christian, IL",0.008403,0.570571,0.006767,0.006691,0.013083,0.070453,0.008814,0.018587,0.002756,0.002327,0.002745,0.032258,0.019455,0.011988,0.005216,0.00944,0.011645,0.011089,0.009803,0.004571,0.003955,0.003234,0.006603,0.001528,0.009066,0.313901,0,0,0,0,0,0.374869,0.00889,0.001607,0.00612,0.00931,0.009808,0.102564,0.000281,0.009319,0.011899,0.015641,0.012054,0.012394,0.008933,0.014672,0.011322,0.011886,0.011428,0.011104,0.010972,0.008147,0.006455,0.004419,0.003037,0.002344,0.825526,0.013136,0.236554,0.252772,0.008484,0.158355,0.00613,0.008643,0.008326,0.014853,0.000638,0.000651,0.00066,0.512,0.515419,0.414,0.373481,0.122
"Clark, IL",0.004081,0.591592,0.003231,0.003027,0.006646,0.054522,0.004271,0.011152,0.001635,0.000332,0.000135,0.021505,0,0.004464,0.003477,0.004395,0.006011,0.003262,0.004404,0.001524,0.001211,0,0.001872,0.000669,0.004086,0.430493,0,0,0,0,0,0.342957,0.004032,0.001266,0.001167,0.004523,0.004745,0.146853,0.000102,0.004634,0.005619,0.006648,0.005995,0.005835,0.004921,0.006237,0.005697,0.006729,0.004394,0.006178,0.006031,0.003754,0.003788,0.001996,0.002203,0.002049,0.759342,0.008174,0.23463,0.223947,0.003972,0.158241,0.004066,0.003885,0.004057,0.007083,0.000062,0.000319,0.000217,0.447,0.529736,0.366,0.080663,0.047
"Clinton, IL",0.008923,0.501502,0.007469,0.007986,0.012199,0.064199,0.009247,0.018587,0.003642,0.006915,0.009879,0.032258,0.011673,0.018237,0.008942,0.012207,0.013899,0.007175,0.008382,0.004,0.003874,0.004042,0.007884,0.001112,0.009297,0.237668,0.000615,0,0.000956,0.00216,0.000351,0.338009,0.007548,0.004237,0.007217,0.010279,0.009571,0.181818,0.000632,0.009876,0.006049,0.011572,0.007363,0.00868,0.009271,0.011327,0.009941,0.009206,0.009304,0.013817,0.010993,0.012127,0.009905,0.007878,0.007334,0.003981,0.811962,0.008668,0.351483,0.113082,0.009207,0.161515,0.009958,0.009563,0.008855,0.015494,0.001725,0.0012,0.00066,0.436,0.40859,0.103,0.071823,0.575
"Coles, IL",0.012778,0.27027,0.008654,0.014421,0.015589,0.065311,0.013316,0.024164,0.004265,0.008445,0.007721,0,0.019455,0.015942,0.011923,0.015218,0.013899,0.019569,0.01307,0.009714,0.006941,0.007276,0.015078,0.001986,0.013881,0.295964,0,0,0,0,0,0.359118,0.008974,0.012761,0.014398,0.01087,0.012324,0.195804,0.00069,0.012111,0.036002,0.024289,0.017658,0.014723,0.016658,0.019816,0.014912,0.014158,0.016531,0.013152,0.014627,0.009304,0.008545,0.007284,0.006106,0.00575,0.819643,0.01538,0.17859,0.350333,0.013144,0.159765,0.013248,0.012718,0.013566,0.021996,0.002665,0.001328,0.002099,0.357,0.159692,0.086,0.651934,0.399
"Crawford, IL",0.004763,0.573574,0.003523,0.004032,0.007196,0.055263,0.004978,0.013941,0.001677,0.000465,0.000931,0.021505,0.011673,0.004081,0.004719,0.004639,0.004884,0.005871,0.004972,0.003048,0.002341,0.001617,0.004632,0,0.004847,0.29148,0,0,0,0,0,0.475805,0.0043,0.003555,0.001061,0.005317,0.005515,0.156177,0.000215,0.005203,0.003844,0.00971,0.008862,0.006853,0.006193,0.006357,0.011162,0.006773,0.00676,0.005347,0.005016,0.004426,0.00361,0.003886,0.004438,0.000958,0.775793,0.008479,0.208497,0.263858,0.004822,0.158284,0.00558,0.005027,0.00462,0.008105,0.001204,0.000613,0.000407,0.13,0.079295,0.501,0.529282,0.403
"Cumberland, IL",0.002621,0.54955,0.002256,0.002088,0.003866,0.059394,0.002742,0.005576,0.000736,0.000133,0.000118,0,0,0.003061,0.003726,0.002035,0.005259,0.003262,0.001705,0.00019,0.000807,0.000808,0.001675,0,0.002776,0.331839,0,0,0,0,0,0.299435,0.002493,0.000292,0.000884,0.002879,0.003081,0.223776,0.000044,0.00314,0.003644,0.004041,0.004287,0.004413,0.00296,0.003545,0.002616,0.004137,0.003992,0.003036,0.002498,0.003455,0.002018,0.001448,0.001196,0.000663,0.782329,0.004971,0.223439,0.179601,0.00268,0.158769,0.003978,0.002685,0.002674,0.004801,0.000049,0.000217,0.000107,0.059,0.620044,0.396,0.475138,0.339
"Douglas, IL",0.004698,0.483483,0.0045,0.003775,0.006771,0.070908,0.00495,0.011152,0.001397,0.001729,0.00198,0.032258,0.019455,0.010713,0.022355,0.010417,0.01127,0.005219,0.005825,0.002476,0.002663,0.002425,0.003154,0.00063,0.005092,0.282511,0.000527,0,0.000396,0.000445,0.000195,0.375051,0.003935,0.001753,0.001733,0.005144,0.005575,0.2331,0.000723,0.005429,0.003697,0.00611,0.004822,0.00494,0.006401,0.007236,0.007979,0.006802,0.00573,0.006764,0.007534,0.004754,0.00457,0.002804,0.001857,0.001017,0.890729,0.003464,0.308945,0.119734,0.004862,0.159066,0.005992,0.004811,0.004913,0.0082,0.000075,0.000434,0.000328,0.562,0.464758,0.422,0.354696,0.132
"Edgar, IL",0.004526,0.618619,0.003582,0.003328,0.007425,0.064451,0.004775,0.011152,0.001911,0.000399,0.000573,0.021505,0.007782,0.004719,0.005216,0.004964,0.009016,0.007175,0.004262,0.001524,0.002179,0.001617,0.003055,0.000921,0.005131,0.349776,0,0,0,0,0,0.356031,0.004425,0.00453,0.003467,0.005054,0.005669,0.11655,0.000111,0.005197,0.006942,0.008951,0.007884,0.006301,0.008388,0.00569,0.008299,0.007035,0.005601,0.005872,0.005043,0.004607,0.00337,0.003063,0.001637,0.001061,0.817791,0.007735,0.208368,0.281596,0.004519,0.157727,0.003716,0.004399,0.004638,0.008072,0.000083,0.000319,0.00013,0.474,0.493392,0.326,0.108287,0.071
"Effingham, IL",0.008445,0.498498,0.007347,0.00665,0.011943,0.06086,0.00876,0.019517,0.005294,0.009775,0.00561,0.021505,0.027237,0.019385,0.014406,0.016195,0.027799,0.012394,0.010087,0.007619,0.004843,0.004042,0.011432,0.001578,0.009168,0.242152,0.001229,0,0.001305,0.003549,0.000624,0.382292,0.007386,0.005601,0.008738,0.008919,0.009322,0.174825,0.000356,0.009411,0.008223,0.013475,0.013462,0.011046,0.009634,0.011234,0.007747,0.01024,0.009625,0.011253,0.01062,0.009428,0.007629,0.005196,0.005681,0.003052,0.778462,0.007277,0.282812,0.152993,0.008347,0.158976,0.008932,0.008326,0.008368,0.014775,0.000102,0.000498,0.000581,0.434,0.400881,0.116,0.065193,0.58
"Fayette, IL",0.005131,0.51952,0.004327,0.004535,0.007474,0.049666,0.005354,0.010223,0.001455,0.000266,0.000416,0.021505,0.015564,0.007269,0.004471,0.006755,0.011645,0.005871,0.004404,0.002095,0.001937,0.000808,0.004336,0.000331,0.005232,0.381166,0,0,0,0,0,0.303475,0.004964,0.000195,0.004245,0.005879,0.005746,0.177156,0.000181,0.005704,0.007194,0.010855,0.007311,0.007809,0.005869,0.006756,0.007136,0.005987,0.007646,0.007167,0.005131,0.00415,0.003948,0.00317,0.00203,0.001091,0.785489,0.008677,0.198166,0.374723,0.00539,0.159382,0.003853,0.005693,0.00509,0.009163,0.001264,0.000447,0.000202,0.366,0.079295,0.054,0.551381,0.48
"Ford, IL",0.003406,0.594595,0.002908,0.002481,0.005373,0.067014,0.003552,0.011152,0.001714,0.000665,0.000908,0.021505,0.015564,0.005994,0.004968,0.004232,0.009016,0.005219,0.003836,0.000952,0.002018,0.000808,0.003548,0,0.003524,0.318386,0,0,0,0,0,0.347462,0.004416,0.001802,0.003856,0.003645,0.004016,0.146853,0.000175,0.003827,0.00377,0.004662,0.003284,0.004879,0.005142,0.005784,0.004418,0.003977,0.004797,0.003465,0.005144,0.003562,0.003966,0.002453,0.002203,0.000192,0.803791,0.004235,0.264924,0.146341,0.003421,0.15882,0.003615,0.003342,0.003499,0.006009,0.00011,0.000421,0.000146,0.132,0.09141,0.594,0.432044,0.533
"Franklin, IL",0.009646,0.576577,0.007799,0.007458,0.016379,0.042737,0.010031,0.015799,0.002354,0.000997,0.000637,0.010753,0.007782,0.009183,0.009687,0.011719,0.013148,0.009785,0.008098,0.003619,0.003955,0.004042,0.007687,0.000857,0.00904,0.439462,0,0,0,0,0,0.336273,0.009064,0.004578,0.004387,0.010304,0.01173,0.193473,0.000283,0.011045,0.016468,0.022399,0.015573,0.015778,0.01871,0.016365,0.016074,0.009963,0.011605,0.011533,0.009882,0.008119,0.005522,0.003855,0.001873,0.000442,0.760159,0.019112,0.12083,0.343681,0.009647,0.159614,0.012097,0.009471,0.009821,0.017095,0.000159,0.001328,0.00049,0.052,0.593612,0.421,0.449724,0.369
"Fulton, IL",0.008992,0.57958,0.006747,0.007376,0.014637,0.059394,0.009407,0.020446,0.00355,0.002128,0.002682,0.010753,0.027237,0.01033,0.004471,0.010173,0.012021,0.007828,0.007529,0.003238,0.003228,0.000808,0.0068,0.000745,0.009319,0.390135,0,0,0,0,0,0.300536,0.009475,0.002289,0.007181,0.010853,0.010166,0.158508,0.000535,0.00986,0.010838,0.014248,0.014179,0.015214,0.012114,0.01378,0.013851,0.012731,0.011042,0.013765,0.010004,0.00918,0.006251,0.004236,0.001889,0.003214,0.804118,0.012804,0.209808,0.235033,0.009038,0.157668,0.005342,0.009378,0.008701,0.015329,0.001636,0.001672,0.000443,0.533,0.496696,0.548,0.353591,0.062
"Gallatin, IL",0.00139,0.654655,0.001024,0.000977,0.002495,0.050105,0.001494,0.002788,0.000401,0,0,0,0.003891,0.001275,0.000994,0.000977,0.007889,0.001305,0.000852,0.00019,0.000565,0.000808,0.000591,0,0.001313,0.318386,0,0,0,0,0,0.418029,0.001096,0,0.000248,0.001665,0.00182,0.216783,0.000038,0.001552,0.003644,0.003848,0.002176,0.002918,0.002895,0.002265,0.002064,0.002316,0.001449,0.001986,0.001733,0.001276,0.000711,0.001036,0.000834,0.000634,0.768439,0.004011,0.141277,0.354767,0.001346,0.158034,0.002152,0.001314,0.001377,0.002396,0.000015,0.000179,0.00002,0.403,0.515419,0.373,0.074033,0.06
"Grundy, IL",0.011883,0.405405,0.01189,0.010796,0.012113,0.070015,0.011876,0.024164,0.004177,0.005718,0.005151,0.010753,0.015564,0.01811,0.010681,0.011637,0.030053,0.011089,0.011081,0.006476,0.007264,0.009701,0.010939,0.003584,0.013305,0.421525,0.0024,0,0.003287,0.008423,0.00117,0.529404,0.01706,0.004481,0.006297,0.012217,0.012209,0.158508,0.002449,0.0136,0.005461,0.006207,0.006255,0.009158,0.011244,0.008902,0.008807,0.013022,0.012346,0.014193,0.015182,0.017146,0.015987,0.015238,0.010025,0.004968,0.900098,0.007573,0.45335,0.077605,0.012213,0.173144,0.014975,0.012237,0.01219,0.019851,0.00078,0.001455,0.001292,0.469,0.300661,0.148,0.088398,0.596
"Hamilton, IL",0.001978,0.615616,0.001674,0.001478,0.003555,0.050593,0.002073,0.003717,0.000824,0,0,0.010753,0,0.002423,0.001987,0.002767,0.006011,0.002609,0.001705,0.001143,0.000888,0,0.001872,0.000113,0.002023,0.300448,0,0,0,0,0,0.272436,0.002766,0.000292,0,0.002264,0.002476,0.156177,0.000062,0.002384,0.002972,0.005131,0.003753,0.003065,0.003038,0.004837,0.002151,0.001733,0.001996,0.002573,0.002809,0.00197,0.001343,0.000183,0.000645,0.000545,0.704979,0.003473,0.195221,0.241685,0.002046,0.158816,0.002427,0.002005,0.002088,0.003649,0.00004,0.000255,0.000075,0.366,0.090308,0.059,0.549171,0.428
"Hancock, IL",0.004499,0.660661,0.003649,0.003269,0.007917,0.056039,0.004767,0.015799,0.001873,0.000199,0.0003,0.010753,0.023346,0.006249,0.005713,0.005859,0.006011,0.009132,0.005256,0.000762,0.001937,0.000808,0.003844,0.000285,0.004745,0.381166,0,0,0,0,0,0.302488,0.004272,0.003312,0.003325,0.005053,0.005353,0.167832,0.000109,0.00548,0.00586,0.009765,0.00649,0.007625,0.005596,0.008209,0.005843,0.004967,0.005859,0.006344,0.006471,0.005888,0.00297,0.002453,0.002203,0.00174,0.781294,0.005007,0.242918,0.184035,0.004648,0.157853,0.003002,0.004586,0.004709,0.008282,0.000067,0.000511,0.000182,0.137,0.057269,0.574,0.449724,0.528
"Hardin, IL",0.001059,0.711712,0.000755,0.000712,0.001859,0.038641,0.001123,0.002788,0.000222,0,0,0,0.003891,0.00051,0.000248,0.000651,0.00263,0.001305,0.000568,0.000381,0.000161,0,0.001281,0,0.000877,0.38565,0,0,0,0,0,0.256934,0.000879,0,0,0.001314,0.001319,0.128205,0.000032,0.001226,0.002888,0.002965,0.00245,0.00217,0.000779,0.001146,0.00157,0.001267,0.001626,0.001111,0.001421,0.001011,0.000445,0.00035,0.000456,0.000103,0.784072,0.003087,0.131043,0.40133,0.001036,0.158459,0.003027,0.001031,0.00104,0.001835,0.000017,0.000332,0.000087,0.047,0.610132,0.404,0.468508,0.331
"Henderson, IL",0.001795,0.738739,0.001293,0.001154,0.003218,0.058146,0.00191,0.005576,0.000794,0.00113,0.000882,0.032258,0,0.00153,0.000497,0.001221,0.004132,0.000652,0.001989,0.00019,0.000565,0,0.000788,0,0.001876,0.32287,0,0,0,0,0,0.290299,0.001417,0,0.000708,0.002161,0.002222,0.235431,0.000046,0.002132,0.003382,0.004331,0.003284,0.001655,0.002818,0.003358,0.004738,0.002855,0.003686,0.002905,0.002342,0.001891,0.002214,0.000396,0.000393,0.00031,0.787068,0.002629,0.235039,0.197339,0.001771,0.158005,0.002402,0.001751,0.001791,0.003158,0.000019,0.000191,0.000059,0.52,0.501101,0.353,0.359116,0.203
"Henry, IL",0.012103,0.576577,0.010529,0.009105,0.018565,0.066592,0.012646,0.02881,0.004779,0.001862,0.002743,0.096774,0.011673,0.019385,0.013413,0.014242,0.02592,0.012394,0.012644,0.005143,0.005973,0.003234,0.008475,0.002333,0.013408,0.278027,0.001434,0,0.002168,0.005954,0.000663,0.339496,0.01211,0.007647,0.005342,0.0133,0.014032,0.156177,0.001436,0.014329,0.01358,0.015448,0.015964,0.014687,0.016645,0.015512,0.015275,0.015353,0.016997,0.01681,0.015846,0.015385,0.011257,0.008655,0.008798,0.006855,0.827051,0.011934,0.311923,0.144124,0.012317,0.158398,0.007656,0.012303,0.01233,0.020729,0.001026,0.001187,0.000755,0.484,0.469163,0.333,0.138122,0.075
"Jackson, IL",0.014262,0.195195,0.009347,0.017739,0.015712,0.047171,0.014949,0.025093,0.003809,0.004322,0.002544,0.032258,0.015564,0.015304,0.008942,0.018717,0.013148,0.01696,0.013354,0.015048,0.008555,0.008084,0.015867,0.001696,0.016313,0.219731,0.006059,0,0.010233,0.00904,0.001677,0.375891,0.009934,0.081726,0.050127,0.011222,0.012659,0.39627,0.001436,0.012779,0.054591,0.036165,0.025438,0.017175,0.014594,0.018657,0.015362,0.015688,0.012748,0.012995,0.012103,0.011783,0.009025,0.009128,0.007318,0.00432,0.72241,0.028076,0.104512,0.558758,0.014695,0.159685,0.012885,0.015034,0.014358,0.020396,0.011076,0.002898,0.007548,0.381,0.389868,0.137,0.109392,0.619
"Jasper, IL",0.00233,0.603604,0.001912,0.001743,0.003583,0.055786,0.002446,0.004647,0.001041,0,0,0.021505,0.007782,0.002423,0.003229,0.002523,0.007137,0.002609,0.002131,0.000762,0.000807,0.000808,0.001281,0,0.002488,0.295964,0,0,0,0,0,0.38228,0.001946,0.000536,0.000495,0.002697,0.00264,0.198135,0.000046,0.002814,0.003487,0.003531,0.001851,0.005529,0.002493,0.002812,0.004157,0.002287,0.003525,0.0035,0.003912,0.002614,0.001823,0.00253,0.000252,0.000044,0.762774,0.003499,0.278533,0.177384,0.00235,0.158528,0.002439,0.002349,0.00235,0.004222,0.000014,0.000166,0.000095,0.376,0.128855,0.048,0.592265,0.405
"Jefferson, IL",0.009801,0.540541,0.007481,0.00785,0.014496,0.047778,0.010226,0.018587,0.002584,0,0,0.010753,0.015564,0.008162,0.007948,0.015381,0.013524,0.013046,0.011649,0.00381,0.006053,0,0.013206,0.001348,0.010307,0.295964,0,0,0,0.000009,0,0.417189,0.008558,0.00302,0.003608,0.011512,0.010969,0.142191,0.000477,0.010261,0.016247,0.016206,0.013123,0.013399,0.013568,0.015032,0.012252,0.012862,0.012587,0.012837,0.010444,0.009428,0.006784,0.005623,0.002675,0.004393,0.801721,0.021095,0.184352,0.345898,0.009468,0.157626,0.008494,0.009767,0.009171,0.015116,0.004192,0.001085,0.000972,0.091,0.067181,0.499,0.521547,0.476
"Jersey, IL",0.005528,0.537538,0.004556,0.004551,0.007817,0.061703,0.005712,0.008364,0.001367,0.004322,0.003056,0.021505,0.007782,0.00778,0.004223,0.006022,0.010143,0.003262,0.00483,0.002095,0.00226,0.003234,0.003745,0.002263,0.005758,0.286996,0,0,0,0,0,0.287031,0.006362,0.001559,0.001132,0.005978,0.006257,0.135198,0.000132,0.006292,0.005052,0.005848,0.005864,0.006105,0.006648,0.004224,0.005741,0.007895,0.007147,0.009284,0.007771,0.006769,0.005059,0.004419,0.003053,0.001636,0.895359,0.005716,0.294508,0.148559,0.005597,0.160488,0.007769,0.005502,0.00569,0.00992,0.00012,0.000766,0.000304,0.055,0.60022,0.435,0.485083,0.388
"Johnson, IL",0.003362,0.588589,0.002119,0.002596,0.004465,0.039517,0.003471,0.005576,0.000723,0.000199,0.000169,0.010753,0,0.002296,0.002235,0.002604,0.003005,0.001305,0.002131,0.000381,0.001049,0,0.001872,0,0.002578,0.358744,0,0,0,0,0,0.266024,0.002819,0.000925,0.000318,0.005073,0.00297,0.219114,0.000224,0.003291,0.00377,0.003034,0.003584,0.002685,0.003584,0.004065,0.003779,0.00319,0.002849,0.004568,0.003899,0.003139,0.002027,0.001204,0.00063,0.000162,0.761739,0.003858,0.207691,0.301552,0.003054,0.158667,0.004566,0.003422,0.00269,0.004909,0.001297,0.00037,0.000087,0.525,0.496696,0.36,0.309392,0.24
"Kane, IL",0.125732,0.357357,0.129968,0.113136,0.103309,0.081934,0.126426,0.155204,0.036985,0.037569,0.054421,0.172043,0.019455,0.186456,0.207154,0.124756,0.155898,0.094586,0.116636,0.080762,0.124859,0.124495,0.106928,0.120509,0.135017,0.327354,0.023474,0.007833,0.030583,0.045555,0.014039,0.499716,0.165921,0.102279,0.128626,0.124665,0.123439,0.219114,0.094756,0.130168,0.063277,0.074357,0.068091,0.080519,0.081877,0.093098,0.098365,0.103885,0.111111,0.1131,0.126143,0.139573,0.153819,0.162392,0.169059,0.136385,0.876348,0.085368,0.488342,0.135255,0.125889,0.284479,0.123938,0.12603,0.12575,0.135711,0.03794,0.036857,0.070722,0.435,0.470264,0.31,0.169061,0.078
"Kendall, IL",0.025738,0.309309,0.031413,0.027316,0.017385,0.072965,0.02404,0.045539,0.006393,0.011769,0.017367,0.053763,0.007782,0.037623,0.022603,0.020752,0.038317,0.013699,0.017474,0.012381,0.01477,0.016977,0.014684,0.005306,0.029937,0.304933,0.000527,0,0.000629,0.001007,0.000156,0.447739,0.032072,0.025326,0.027593,0.023243,0.023063,0.153846,0.010706,0.030479,0.005955,0.004952,0.009122,0.009378,0.009387,0.011767,0.014795,0.017872,0.019508,0.02367,0.026202,0.033705,0.037515,0.040838,0.035993,0.015554,0.885282,0.005832,0.662825,0.019956,0.028016,0.226952,0.044799,0.027867,0.028165,0.037989,0.008491,0.004034,0.013702,0.399,0.32489,0.188,0.102762,0.584
"Knox, IL",0.012676,0.582583,0.009471,0.010487,0.021089,0.067773,0.013299,0.021375,0.005745,0.000465,0.000672,0.010753,0.011673,0.011096,0.009687,0.016032,0.020285,0.007828,0.011791,0.007048,0.005488,0.006467,0.013699,0.003036,0.013018,0.29148,0,0,0,0,0,0.381157,0.010631,0.003068,0.008172,0.014052,0.014471,0.111888,0.001529,0.013492,0.021425,0.02902,0.023509,0.016329,0.019086,0.015285,0.020202,0.017421,0.015098,0.016398,0.014993,0.014176,0.008207,0.006918,0.004123,0.003081,0.844754,0.025088,0.20295,0.219512,0.012911,0.155708,0.009233,0.013025,0.012798,0.020121,0.004913,0.001328,0.001336,0.344,0.200441,0.079,0.575691,0.467
"Lake, IL",0.175026,0.423423,0.16785,0.14665,0.161361,0.106649,0.179675,0.227695,0.072347,0.046413,0.073782,0.387097,0.050584,0.245632,0.214357,0.194661,0.168295,0.182648,0.190368,0.145714,0.242857,0.22312,0.182517,0.26121,0.181974,0.336323,0.018878,0.018277,0.034872,0.055067,0.010296,0.733261,0.192969,0.192529,0.187597,0.17575,0.17865,0.151515,0.083746,0.182018,0.087232,0.089404,0.091405,0.09257,0.102781,0.107424,0.133682,0.123403,0.133163,0.155908,0.156332,0.196346,0.222811,0.245257,0.325999,0.383341,0.922105,0.087575,0.592961,0.095344,0.171876,0.225726,0.198349,0.172318,0.171437,0.204751,0.063228,0.041862,0.175306,0.243,0.115639,0.527,0.519337,0.499
"Lawrence, IL",0.004019,0.513514,0.002786,0.003872,0.006312,0.055263,0.004212,0.010223,0.001292,0,0,0.010753,0.007782,0.003443,0.003229,0.003174,0.006762,0.003914,0.004262,0.001524,0.001291,0.001617,0.002562,0.000209,0.004067,0.29148,0,0,0,0,0,0.36427,0.003344,0.001461,0.001557,0.005124,0.004321,0.167832,0.00033,0.004089,0.007278,0.007241,0.006125,0.005051,0.005648,0.004011,0.007441,0.004676,0.004121,0.005215,0.004867,0.003184,0.002499,0.002423,0.000929,0.000487,0.810818,0.006478,0.165658,0.32816,0.004093,0.16056,0.005642,0.004603,0.003588,0.006442,0.002074,0.000485,0.00015,0.054,0.531938,0.47,0.38453,0.341
"Lee, IL",0.008567,0.582583,0.00673,0.007106,0.012068,0.072712,0.00893,0.019517,0.002998,0.001928,0.003092,0.032258,0.011673,0.009693,0.008942,0.009277,0.013899,0.005871,0.007245,0.004952,0.00339,0.001617,0.008673,0.001628,0.00918,0.358744,0.000351,0,0.001119,0.005555,0.000468,0.42149,0.006686,0.004286,0.007712,0.009696,0.009531,0.109557,0.001077,0.00917,0.007761,0.010689,0.009826,0.010347,0.008829,0.011181,0.009781,0.011245,0.010108,0.010238,0.012177,0.01001,0.009612,0.006263,0.005146,0.004098,0.808258,0.007986,0.276534,0.159645,0.008784,0.158966,0.006205,0.009259,0.008314,0.01418,0.002237,0.000945,0.000972,0.598,0.433921,0.388,0.376796,0.143
